delivery_date,germany,FR,CH,NO2,SE4,DK1,DK2,synthetic,gap,outcome
2022-06-27,388.3425,372.60749999999996,371.685,229.20749999999998,387.97249999999997,388.3425,388.3425,383.3525967990156,4.989903200984372,peak
2022-06-28,431.965,425.49,428.5075,213.9025,425.1925,431.965,431.965,430.9292749321685,1.0357250678314927,peak
2022-06-29,372.7075,375.94,382.15250000000003,263.5975,372.7075,372.7075,372.7075,375.53683427785063,-2.8293342778506485,peak
2022-06-30,427.7125,427.7125,408.9425,261.425,427.7125,427.7125,427.7125,422.08977851823647,5.622721481763506,peak
2022-07-01,309.4925,332.53999999999996,357.8925,225.615,302.065,300.96500000000003,303.76750000000004,318.37487537152055,-8.882375371520538,peak
2022-07-02,309.545,309.5775,328.9325,227.7075,302.115,309.545,309.545,315.3526991330682,-5.8076991330681835,peak
2022-07-03,278.96500000000003,288.02,282.34749999999997,227.48,271.8925,278.96500000000003,278.96500000000003,279.9782581466204,-1.0132581466203874,peak
2022-07-04,329.8575,415.3375,370.3625,231.22,239.7825,239.7825,239.7825,278.8989076232648,50.958592376735226,peak
2022-07-05,342.8425,370.135,389.86,236.975,244.0525,244.0525,244.0525,287.7304415264909,55.11205847350908,peak
2022-07-06,328.9225,407.175,391.435,226.72,203.45499999999998,233.4925,233.1925,280.76740205195995,48.155097948040066,peak
2022-07-07,197.08499999999998,398.6575,367.4325,199.4075,193.375,197.08499999999998,197.08499999999998,248.1141181467613,-51.029118146761334,peak
2022-07-08,344.195,431.65749999999997,412.9725,218.9025,212.555,212.555,212.555,272.59185575766327,71.60314424233673,peak
2022-07-09,87.675,342.73,402.175,90.3275,7.3525,84.4275,7.3525,169.8006466705535,-82.12564667055351,peak
2022-07-10,231.5675,297.62,347.695,229.0475,122.21,231.5675,231.5675,266.3545319058867,-34.78703190588669,peak
2022-07-11,427.10249999999996,444.0775,456.5675,302.4425,423.4425,427.10249999999996,427.10249999999996,435.9290044464657,-8.82650444646572,peak
2022-07-12,453.315,482.915,443.16,332.8325,179.9625,444.095,444.095,443.81491238223504,9.500087617764962,peak
2022-07-13,386.21000000000004,502.415,431.7225,186.35750000000002,3.89,173.6525,3.89,229.35042471725083,156.8595752827492,peak
2022-07-14,399.5475,405.9075,403.2975,211.975,25.3675,171.1575,25.3675,222.13934677116993,177.4081532288301,peak
2022-07-15,399.1825,414.9425,423.315,287.1975,2.825,279.84749999999997,129.825,303.7279462921154,95.4545537078846,peak
2022-07-16,193.49,321.5525,369.28,169.7875,56.83,164.865,161.5475,225.67705447282137,-32.18705447282136,peak
2022-07-17,346.68,366.5525,343.75,292.8025,32.1775,340.2525,340.2525,341.30020742581075,5.379792574189253,peak
2022-07-18,571.29,631.1625,536.3075,345.25,114.4175,523.4375,461.1575,519.3651347012877,51.924865298712234,peak
2022-07-19,519.7049999999999,638.1025,476.22249999999997,336.8275,163.58249999999998,519.7049999999999,519.7049999999999,506.67942797918045,13.025572020819482,peak
2022-07-20,464.9175,636.5725,482.24,341.33,142.32,351.525,142.32,364.05191595628924,100.86558404371078,peak
2022-07-21,444.555,634.575,493.5425,339.5,386.77,386.77,386.77,418.7546579334893,25.800342066510723,peak
2022-07-22,450.6225,562.1949999999999,479.62,340.0825,177.415,398.54,307.8025,411.2781645004681,39.344335499531894,peak
2022-07-23,349.0175,372.82,367.17,323.3675,167.51,336.685,175.60250000000002,325.3126878458893,23.704812154110698,peak
2022-07-24,355.0375,399.2125,396.675,341.09499999999997,119.27000000000001,355.0375,355.0375,367.5103857590266,-12.472885759026553,peak
2022-07-25,340.7125,415.7225,428.6325,323.3975,15.4625,333.1975,333.1975,361.7859083437454,-21.073408343745427,peak
2022-07-26,371.4575,606.84,470.765,203.55,9.0525,151.935,44.1425,233.72235522890026,137.73514477109973,peak
2022-07-27,503.275,626.145,507.4475,329.42,186.78,314.2475,298.17,370.07576656784227,133.1992334321577,peak
2022-07-28,565.9275,627.45,618.065,462.3,291.23249999999996,565.9275,565.9275,581.5457547285799,-15.618254728579927,peak
2022-07-29,492.0575,530.645,516.5875,453.7275,215.3325,492.0575,492.0575,499.40568103077567,-7.348181030775663,peak
2022-07-30,434.03999999999996,441.005,431.6175,420.325,210.585,434.03999999999996,434.03999999999996,433.31431844488156,0.725681555118399,peak
2022-07-31,403.325,403.325,405.9825,393.6825,211.07999999999998,403.325,403.325,404.1210779082465,-0.7960779082465024,peak
2022-08-01,484.9625,542.0825,508.75750000000005,411.245,179.3975,423.53000000000003,423.53000000000003,449.0606603669153,35.901839633084705,peak
2022-08-02,442.5025,589.48,494.245,313.1125,52.2525,334.5875,334.5875,382.4143329768065,60.08816702319348,peak
2022-08-03,513.9549999999999,632.95,529.5425,378.28499999999997,3.8225,449.2175,449.2175,473.2795726170833,40.67542738291661,peak
2022-08-04,481.9425,530.2225000000001,484.315,395.295,9.6225,447.83500000000004,246.76749999999998,433.16880958285975,48.773690417140244,peak
2022-08-05,372.6575,409.525,431.8275,348.355,24.4475,354.71000000000004,354.71000000000004,377.81123728662214,-5.153737286622118,peak
2022-08-06,331.6275,334.325,355.83500000000004,321.7525,9.7725,328.91999999999996,328.91999999999996,336.9826291252885,-5.355129125288499,peak
2022-08-07,329.095,329.095,344.6925,288.5375,99.5625,329.095,329.095,333.7673707145342,-4.672370714534168,peak
2022-08-08,458.9375,458.8775,430.06,422.25,447.9225,458.9375,458.9375,450.2869864363545,8.650513563645518,peak
2022-08-09,427.71500000000003,427.65250000000003,430.53499999999997,406.275,371.4375,427.71500000000003,427.71500000000003,428.55975623753716,-0.8447562375371263,peak
2022-08-10,416.665,416.665,411.59,391.475,406.66499999999996,416.665,416.665,415.14473833138254,1.5202616686174792,peak
2022-08-11,481.49,481.49,434.0675,405.05,469.9325,481.49,481.49,467.2841657182243,14.205834281775708,peak
2022-08-12,515.8675,516.115,475.0325,443.65999999999997,506.17499999999995,515.8675,515.8675,503.6350102979321,12.232489702067824,peak
2022-08-13,471.615,471.615,460.8375,429.055,460.29499999999996,471.615,471.615,468.3865034219656,3.2284965780344237,peak
2022-08-14,418.5725,420.71,415.1075,403.9475,408.52250000000004,418.5725,418.5725,417.5345282400474,1.0379717599525975,peak
2022-08-15,504.8925,504.8925,484.28999999999996,451.7525,325.6125,504.8925,504.8925,498.720836743312,6.171663256687964,peak
2022-08-16,608.475,608.475,598.1524999999999,475.0575,585.265,608.475,608.475,605.3828027439795,3.0921972560205404,peak
2022-08-17,674.5675,674.5675,625.03,526.6925,658.3774999999999,674.5675,674.5675,659.7280985400713,14.839401459928695,peak
2022-08-18,635.475,615.1725,641.615,573.3199999999999,605.0975,635.475,635.475,637.314291949815,-1.8392919498149922,peak
2022-08-19,550.3425,550.3425,571.2675,527.99,472.5575,550.3425,550.3425,556.6107710178957,-6.2682710178956995,peak
2022-08-20,490.0025,487.35249999999996,503.50249999999994,470.685,68.375,490.0025,490.0025,494.0465458179972,-4.044045817997187,peak
2022-08-21,550.2225,555.48,527.1125,488.7525,537.0174999999999,550.2225,550.2225,543.2996926774878,6.922807322512199,peak
2022-08-22,652.2674999999999,664.0775,651.9675,607.6075000000001,607.7925,652.2674999999999,652.2674999999999,652.1776323151555,0.08986768484442109,peak
2022-08-23,731.9375,731.9375,719.135,568.4075,675.905,731.9375,731.9375,728.102396549266,3.835103450733982,peak
2022-08-24,763.9725,763.9725,746.4825000000001,618.71,494.845,763.9725,763.9725,758.7332139735724,5.239286026427521,peak
2022-08-25,731.9549999999999,731.9549999999999,710.9625,631.99,722.795,731.9549999999999,731.9549999999999,725.6665087530143,6.288491246985586,peak
2022-08-26,769.6375,769.8325,765.0275,704.0975,580.795,769.6375,769.6375,768.2565332428914,1.3809667571086948,peak
2022-08-27,657.3149999999999,679.59,580.5525,642.4275,559.5425,657.3149999999999,657.3149999999999,634.3201061404436,22.994893859556328,peak
2022-08-28,573.1475,586.675,659.9675,570.0975000000001,493.72249999999997,573.1475,573.1475,599.1552079939643,-26.00770799396423,peak
2022-08-29,835.865,850.3275,817.86,792.84,673.1375,835.865,835.865,830.4714411145897,5.393558885410357,peak
2022-08-30,790.4825000000001,830.8325,795.065,745.5175,760.745,790.4825000000001,790.4825000000001,791.855228885998,-1.372728885997958,peak
2022-08-31,706.715,717.875,738.89,672.5375,689.755,706.715,706.715,716.35330919956,-9.638309199560013,peak
2022-09-01,687.4175,754.0525,697.14,654.1975,671.825,687.4175,687.4175,690.3299618863317,-2.9124618863316982,peak
2022-09-02,544.1725,588.185,567.965,538.0225,537.35,544.1725,544.1725,551.2997563055333,-7.127256305533251,peak
2022-09-03,475.025,492.67999999999995,472.11,480.6,427.1125,475.025,427.1125,468.05295139469433,6.972048605305645,peak
2022-09-04,462.5825,462.5825,445.0075,466.075,453.73,462.5825,453.73,456.19090710380283,6.391592896197153,peak
2022-09-05,543.9925,571.4975,563.4225,531.685,531.685,535.665,535.665,543.9800075402264,0.012492459773511655,peak
2022-09-06,579.5550000000001,587.8225,625.9925000000001,528.5975,518.22,555.0475,555.0475,576.2997096709489,3.2552903290511495,peak
2022-09-07,582.9925000000001,579.67,580.52,527.79,522.1625,557.2025,522.1625,559.7271860709408,23.26531392905929,peak
2022-09-08,497.78000000000003,512.42,454.18,473.5575,462.6425,472.26750000000004,462.6425,465.6240507764917,32.155949223508344,peak
2022-09-09,439.415,440.135,427.52750000000003,431.90999999999997,393.5675,439.415,439.415,435.8539929880414,3.5610070119586226,peak
2022-09-10,470.4,470.4,434.4075,465.02,348.96,470.4,470.4,459.61812451079527,10.781875489204708,peak
2022-09-11,471.8625,471.8625,443.3175,472.6825,465.77,471.8625,471.8625,463.3115897870571,8.550910212942938,peak
2022-09-12,510.7475,510.8725,507.8225,482.9875,477.3575,503.1975,510.7475,505.5440078579204,5.203492142079597,peak
2022-09-13,498.9175,569.9075,473.33000000000004,450.91,81.47,445.6825,445.6825,453.96455605578353,44.952943944216486,peak
2022-09-14,555.9024999999999,551.6725,528.4449999999999,468.855,97.86500000000001,475.93,475.93,491.66133823200903,64.24116176799089,peak
2022-09-15,437.1,477.525,482.1775,403.5925,191.71,405.04,405.04,428.14722846561176,8.952771534388262,peak
2022-09-16,294.4,389.7475,433.2975,331.065,178.855,294.4,294.4,336.0079891855753,-41.60798918557532,peak
2022-09-17,105.4775,280.0425,342.6875,216.335,105.4775,105.4775,105.4775,176.53587840645304,-71.05837840645303,peak
2022-09-18,170.2075,260.0325,280.40999999999997,175.655,169.055,170.2075,170.2075,203.2196451302101,-33.01214513021009,peak
2022-09-19,404.8825,404.8825,374.9475,399.21,351.015,404.8825,404.8825,395.915202847278,8.967297152721983,peak
2022-09-20,494.615,508.095,488.77,457.8325,457.8325,494.615,494.615,492.86407794028196,1.7509220597180501,peak
2022-09-21,485.445,481.1225,493.0,444.9175,444.9175,485.445,485.445,487.708167863331,-2.2631678633310344,peak
2022-09-22,510.355,509.2075,499.115,407.0775,407.0775,510.355,510.355,506.9879574078305,3.3670425921695255,peak
2022-09-23,447.7125,454.5875,435.54,378.3325,378.3325,447.7125,447.7125,444.06611868743914,3.646381312560834,peak
2022-09-24,404.885,409.835,405.6825,378.685,378.685,404.885,404.885,405.12389826221136,-0.23889826221136445,peak
2022-09-25,378.5425,378.6475,384.85,353.64,337.455,378.5425,378.5425,380.4319680738531,-1.8894680738530951,peak
2022-09-26,378.41999999999996,381.3025,381.58500000000004,325.4575,59.302499999999995,378.41999999999996,378.41999999999996,379.3681040751082,-0.9481040751082332,peak
2022-09-27,391.5775,398.855,401.485,330.08,63.4825,391.5775,391.5775,394.5453802919857,-2.9678802919856935,peak
2022-09-28,524.2,524.0025,517.9475,307.715,76.0025,524.2,524.2,522.3270076683683,1.8729923316317354,peak
2022-09-29,523.3,523.3,534.745,360.9825,333.0875,523.3,523.3,526.7284521768131,-3.4284521768131526,peak
2022-09-30,334.355,341.785,358.6475,292.155,187.5875,326.065,334.355,336.8806225933758,-2.525622593375772,peak
2022-10-01,170.79000000000002,194.53,262.5275,176.2525,75.22,170.8775,170.79000000000002,198.3209397497336,-27.53093974973359,peak
2022-10-02,268.4375,333.8625,288.3675,274.5325,176.24,268.4375,268.4375,274.4077098631618,-5.970209863161813,peak
2022-10-03,390.0425,393.44,372.77,337.9125,337.9125,390.0425,390.0425,384.8683680450847,5.17413195491531,peak
2022-10-04,350.935,427.79,346.955,197.8975,197.3525,205.1325,332.15,263.7848949193467,87.1501050806533,peak
2022-10-05,143.6875,268.145,249.2825,18.2275,17.9925,18.2275,19.7125,87.63112033850251,56.05637966149749,peak
2022-10-06,280.5675,348.6925,298.935,38.6875,5.1275,38.6875,38.9375,116.67879047719973,163.88870952280027,peak
2022-10-07,236.22000000000003,333.04499999999996,312.28499999999997,45.0,10.1075,43.6975,43.6975,124.15528934380171,112.06471065619832,peak
2022-10-08,235.755,266.9925,283.11,48.9675,11.5875,47.9275,46.875,118.24454876595732,117.51045123404268,peak
2022-10-09,204.81,247.595,269.305,98.645,14.959999999999999,196.4275,196.4275,218.25860734082158,-13.448607340821582,peak
2022-10-10,240.775,259.78999999999996,287.875,157.345,12.475,223.9475,228.6325,243.69391349159042,-2.9189134915904162,peak
2022-10-11,400.755,414.0925,347.2075,183.3825,12.3825,400.755,400.755,384.71436715265145,16.040632847348547,peak
2022-10-12,369.46,373.615,367.0475,198.76749999999998,198.54500000000002,369.46,369.46,368.7373140343764,0.7226859656235547,peak
2022-10-13,311.4525,312.6875,318.2475,255.02,144.075,311.4525,311.4525,313.48800306172524,-2.035503061725251,peak
2022-10-14,282.5725,283.02750000000003,281.06,224.475,212.84,282.5725,282.5725,282.11941708890953,0.45308291109046195,peak
2022-10-15,177.0125,184.6825,201.165,170.3725,68.4475,173.7675,173.7675,181.97466631841323,-4.962166318413239,peak
2022-10-16,190.8275,192.4725,199.5575,166.48,19.345,177.19,151.7525,180.65241774421287,10.175082255787117,peak
2022-10-17,247.675,251.35,252.70000000000002,180.93,110.56,235.64249999999998,247.675,242.28385680059438,5.391143199405633,peak
2022-10-18,229.35500000000002,235.29500000000002,243.0,188.04000000000002,97.1425,218.76,229.35500000000002,227.3699580158306,1.9850419841694134,peak
2022-10-19,207.855,196.23250000000002,198.5,170.685,170.685,207.855,207.855,205.05262602760268,2.802373972397305,peak
2022-10-20,174.5625,184.465,174.4375,166.6675,166.98,170.3225,170.4125,171.5666412750613,2.9958587249386994,peak
2022-10-21,196.9125,194.905,191.79250000000002,159.2175,159.2175,196.9125,196.9125,195.3787581786559,1.5337418213441083,peak
2022-10-22,171.41,163.3175,160.915,166.12,146.4975,171.41,171.41,168.26612882519402,3.14387117480598,peak
2022-10-23,108.695,94.025,107.33500000000001,111.9475,106.7625,108.695,108.695,108.28759982870548,0.4074001712945119,peak
2022-10-24,118.94500000000001,128.38750000000002,117.80250000000001,115.59,103.7575,115.59,118.94500000000001,116.67983577693138,2.2651642230686235,peak
2022-10-25,168.54250000000002,169.4,149.32999999999998,161.42000000000002,134.5825,167.1625,168.54250000000002,161.99627673521172,6.546223264788296,peak
2022-10-26,144.77,150.1225,153.13,133.14249999999998,141.0725,142.87,144.77,146.18532788942383,-1.4153278894238213,peak
2022-10-27,147.485,153.7475,133.8875,121.8175,95.66,147.485,147.485,143.41174718442838,4.073252815571635,peak
2022-10-28,123.70750000000001,129.07,127.035,112.0275,112.0275,123.23750000000001,123.4125,124.39735105110543,-0.6898510511054212,peak
2022-10-29,130.7525,122.645,117.4325,126.16,16.3125,130.7525,130.7525,126.76237479290944,3.990125207090557,peak
2022-10-30,159.725,159.725,124.1125,154.6525,154.9275,159.725,159.725,149.05695691159812,10.668043088401873,peak
2022-10-31,174.8125,169.695,167.5675,164.5625,169.20999999999998,174.8125,174.8125,172.64219541100817,2.1703045889918258,peak
2022-11-01,106.6,123.3925,152.04250000000002,105.6,103.82,105.9275,106.6,119.82726421220221,-13.227264212202215,peak
2022-11-02,130.7525,163.82999999999998,160.46,117.16499999999999,111.655,121.39,121.39,133.0937681562334,-2.3412681562334114,peak
2022-11-03,131.66500000000002,152.5925,157.26749999999998,102.9875,68.7075,104.6525,113.7775,121.57532530757933,10.089674692420687,peak
2022-11-04,223.465,223.465,237.4425,80.9025,114.3,192.5925,223.0325,209.90245961170214,13.562540388297862,peak
2022-11-05,153.3,162.5525,171.515,48.6975,99.08749999999999,100.895,100.895,122.04985301236756,31.250146987632448,peak
2022-11-06,72.255,137.72500000000002,159.10500000000002,44.355000000000004,44.355000000000004,44.355000000000004,44.355000000000004,78.72938945297622,-6.474389452976226,peak
2022-11-07,140.57,161.4825,185.72,56.49,48.39,121.03,121.03,140.40846844194363,0.16153155805636743,peak
2022-11-08,123.9375,152.8425,172.2125,52.2425,52.265,53.8025,53.8025,89.27327520807768,34.66422479192232,peak
2022-11-09,177.5025,187.8875,204.1,53.7775,47.6025,177.5025,177.5025,185.47001915882817,-7.967519158828168,peak
2022-11-10,180.675,202.54749999999999,206.1575,21.1025,21.5625,21.73,21.73,76.97690815545769,103.69809184454232,peak
2022-11-11,187.22,186.1,205.39499999999998,3.5025,3.61,3.61,11.907499999999999,65.1127004261432,122.10729957385679,peak
2022-11-12,213.9625,208.7875,217.78,7.245,7.245,213.9625,213.9625,215.10606628964476,-1.1435662896447525,peak
2022-11-13,175.1575,179.84,210.185,29.265,174.2575,175.1575,175.1575,185.65030110295532,-10.492801102955326,peak
2022-11-14,204.9975,243.885,245.53,54.81,204.035,204.9975,204.9975,217.13937311984972,-12.14187311984972,peak
2022-11-15,207.4775,215.5675,245.0975,43.67,43.67,44.5925,78.675,108.99396568229655,98.48353431770344,peak
2022-11-16,188.5375,223.11,273.7075,35.097500000000004,35.097500000000004,35.097500000000004,35.097500000000004,106.57526093572682,81.96223906427318,peak
2022-11-17,166.76,254.865,284.96500000000003,57.35,57.35,57.35,57.35,125.53411028618024,41.225889713819754,peak
2022-11-18,169.585,305.11,286.5625,132.59,135.83,137.5425,146.44,183.3153471097362,-13.730347109736186,peak
2022-11-19,267.4925,267.4925,295.46000000000004,188.9125,267.4925,267.4925,267.4925,275.8704149196176,-8.37791491961758,peak
2022-11-20,262.9275,262.9275,253.98250000000002,174.73250000000002,262.9275,262.9275,262.9275,260.24794519689,2.6795548031100225,peak
2022-11-21,298.6,293.6625,314.6025,226.565,298.6,298.6,298.6,303.39369208907414,-4.7936920890741135,peak
2022-11-22,275.325,280.1275,297.885,184.5625,187.555,187.555,187.555,220.605338896269,54.719661103731,peak
2022-11-23,201.6625,213.6575,274.3,156.045,169.6775,169.6775,169.6775,201.0181061921046,0.6443938078953977,peak
2022-11-24,292.445,292.92,305.065,183.85750000000002,292.445,292.445,292.445,296.22543394245366,-3.7804339424536693,peak
2022-11-25,319.0925,322.375,337.28499999999997,212.5225,319.0925,319.0925,319.0925,324.54222618843806,-5.449726188438092,peak
2022-11-26,281.08,281.08,289.95,200.0775,281.08,281.08,281.08,283.7370878818989,-2.657087881898917,peak
2022-11-27,174.915,226.8975,299.6225,166.235,166.235,166.235,166.235,206.19241937393346,-31.27741937393347,peak
2022-11-28,379.5725,408.6825,379.1075,224.74,228.3,228.3,228.3,273.47573627389727,106.09676372610272,peak
2022-11-29,462.945,462.945,449.7825,448.1325,457.7625,462.945,462.945,459.00205532745275,3.9429446725472417,peak
2022-11-30,469.4475,471.625,469.7375,445.8425,469.4475,469.4475,469.4475,469.53437209534957,-0.08687209534957674,peak
2022-12-01,460.6375,459.88,469.5,393.02,460.6375,460.6375,460.6375,463.2923411897778,-2.6548411897778124,peak
2022-12-02,326.415,407.4725,432.1575,303.85,313.295,313.295,313.295,348.901325632718,-22.48632563271798,peak
2022-12-03,326.03000000000003,338.90250000000003,342.915,284.1275,284.1275,284.1275,284.1275,301.73782174263044,24.292178257369585,peak
2022-12-04,303.9775,384.375,349.68,296.4425,296.4425,296.4425,296.4425,312.39026957300933,-8.412769573009314,peak
2022-12-05,424.5875,436.52750000000003,444.5825,342.2325,417.07,417.07,417.07,425.3116155976035,-0.7241155976035429,peak
2022-12-06,430.135,476.255,452.025,343.77,430.135,430.135,430.135,436.69234540414504,-6.557345404145053,peak
2022-12-07,404.115,527.8,453.815,391.7975,404.115,404.115,404.115,419.0030797892193,-14.888079789219319,peak
2022-12-08,461.35249999999996,493.495,455.45,447.0525,461.35249999999996,461.35249999999996,461.35249999999996,459.58435330068676,1.7681466993132062,peak
2022-12-09,469.1975,523.9875000000001,469.2,454.65,468.21500000000003,469.1975,469.1975,469.1982488973737,-0.0007488973736826665,peak
2022-12-10,418.6225,430.845,422.215,405.64750000000004,418.6225,418.6225,418.6225,419.6986655260115,-1.0761655260114935,peak
2022-12-11,410.1775,413.1625,428.9125,397.4625,410.1775,410.1775,410.1775,415.78973691853173,-5.612236918531721,peak
2022-12-12,536.1975,566.26,520.2574999999999,519.8675000000001,522.215,536.1975,536.1975,531.4225303452685,4.774969654731535,peak
2022-12-13,559.0,583.89,495.0275,547.61,559.0,559.0,559.0,539.8364651043091,19.163534895690873,peak
2022-12-14,538.8675000000001,538.8675000000001,529.0925,522.165,538.8675000000001,538.8675000000001,538.8675000000001,535.9393112688206,2.928188731179489,peak
2022-12-15,481.335,481.335,491.95750000000004,467.6725,481.335,481.335,481.335,484.5170649408648,-3.182064940864848,peak
2022-12-16,466.225,467.885,503.2275,449.72,466.2275,463.9,466.2275,475.9771745937136,-9.752174593713562,peak
2022-12-17,303.8725,322.9825,339.545,246.9125,279.18,246.9125,279.18,278.76875957913626,25.103740420863744,peak
2022-12-18,197.10750000000002,254.0925,285.2375,207.655,197.10750000000002,197.10750000000002,197.10750000000002,223.5076302177847,-26.400130217784692,peak
2022-12-19,228.13,246.7425,302.905,231.135,228.6975,228.13,228.13,250.5295204474623,-22.399520447462294,peak
2022-12-20,230.41500000000002,288.435,284.515,232.125,230.41500000000002,230.41500000000002,230.41500000000002,246.62113916693693,-16.206139166936907,peak
2022-12-21,229.5,231.1775,271.43,228.435,229.5,229.5,229.5,242.0605067517498,-12.560506751749813,peak
2022-12-22,215.37,225.425,240.655,211.1275,211.1275,211.735,211.1275,220.32091548286388,-4.950915482863877,peak
2022-12-23,200.9325,200.43,216.84,198.08249999999998,200.9325,200.9325,200.9325,205.69773398887338,-4.765233988873376,peak
2022-12-24,146.135,150.51749999999998,171.95,150.57,146.01749999999998,146.135,146.135,153.8681142808591,-7.733114280859098,peak
2022-12-25,119.77499999999999,128.63,125.12,141.48000000000002,105.22749999999999,119.77499999999999,119.77499999999999,121.3761425849774,-1.60114258497741,peak
2022-12-26,56.195,158.0925,112.94,141.1975,48.93,56.195,48.93,72.26870283190729,-16.07370283190729,peak
2022-12-27,156.9675,157.65,167.38,160.9325,132.8125,156.9675,134.755,157.25920426289096,-0.29170426289095985,peak
2022-12-28,76.0025,85.7225,96.5425,130.1725,104.4625,104.4625,104.4625,102.08999312010832,-26.08749312010832,peak
2022-12-29,40.1275,63.88,75.7425,124.075,28.04,40.1275,30.302500000000002,49.54565704335235,-9.418157043352352,peak
2022-12-30,17.4,24.622500000000002,26.57,109.095,25.8875,17.4,25.8875,21.22733867858219,-3.8273386785821906,peak
2022-12-31,-0.6025,16.439999999999998,6.305,127.33500000000001,19.6,60.705,19.6,39.17669296416708,-39.77919296416708,peak
2023-01-01,51.445,48.197500000000005,32.3925,121.33500000000001,50.485,51.445,51.445,45.73765311500803,5.707346884991971,peak
2023-01-02,165.55,166.825,154.6625,165.55,165.55,165.55,165.55,162.28855193752264,3.2614480624773705,peak
2023-01-03,162.565,162.7125,174.32750000000001,162.565,162.565,162.565,162.565,166.0885621432735,-3.5235621432734945,peak
2023-01-04,67.0625,147.4525,153.565,124.28999999999999,71.795,67.0625,71.795,93.57750310282381,-26.515003102823812,peak
2023-01-05,182.83499999999998,180.135,174.5875,177.2225,178.4475,182.83499999999998,182.83499999999998,180.36438756415316,2.4706124358468173,peak
2023-01-06,151.3875,151.3925,157.165,143.355,129.9925,147.64,129.9925,148.24692951325807,3.1405704867419217,peak
2023-01-07,94.6925,98.55250000000001,162.74,98.1375,74.6075,94.6925,74.6075,112.52009610657554,-17.82759610657554,peak
2023-01-08,113.4225,113.14750000000001,152.6825,114.255,66.425,113.4225,91.8125,122.43242393874515,-9.009923938745146,peak
2023-01-09,172.3875,172.225,178.02,157.6975,161.7825,171.8175,164.8225,172.78511322158755,-0.3976132215875623,peak
2023-01-10,129.345,139.91750000000002,182.3,127.4425,126.7525,128.9325,127.63,144.75341559394764,-15.408415593947637,peak
2023-01-11,126.9075,130.34,189.4625,123.575,91.97749999999999,123.575,91.97749999999999,139.29011012178785,-12.382610121787849,peak
2023-01-12,107.91,121.6425,185.2525,111.13499999999999,99.7525,107.91,99.7525,130.04026099755137,-22.130260997551375,peak
2023-01-13,93.68,121.33,181.8425,98.645,92.2775,93.68,92.2775,119.91134013231982,-26.231340132319815,peak
2023-01-14,10.149999999999999,61.315000000000005,177.9575,102.5525,64.345,10.149999999999999,64.345,67.31677894481196,-57.16677894481196,peak
2023-01-15,16.41,70.44,181.4325,102.235,24.22,23.822499999999998,24.22,71.08658423533785,-54.676584235337856,peak
2023-01-16,156.995,168.73,184.475,147.5775,91.1925,156.995,91.1925,156.85080809471694,0.14419190528306558,peak
2023-01-17,173.82750000000001,194.02,193.915,143.98250000000002,69.3375,148.2825,69.3375,151.90312879735924,21.92437120264077,peak
2023-01-18,148.6575,173.065,188.75,133.6175,141.7875,137.1975,141.7875,153.22477883837234,-4.567278838372346,peak
2023-01-19,188.13,217.7725,186.79,156.89000000000001,156.89000000000001,179.4325,156.89000000000001,178.76704561309083,9.362954386909166,peak
2023-01-20,197.32999999999998,206.105,206.7325,150.725,192.595,197.32999999999998,197.32999999999998,200.14660302249766,-2.8166030224976737,peak
2023-01-21,158.715,175.755,180.15,154.1125,155.7775,158.715,156.85,164.89864820247521,-6.1836482024752115,peak
2023-01-22,193.065,200.185,196.3225,179.39749999999998,191.25,191.985,191.985,193.28433694337502,-0.2193369433750263,peak
2023-01-23,230.9225,231.29,238.8125,198.25,225.3825,230.9225,230.9225,233.28602011140725,-2.36352011140724,peak
2023-01-24,236.29250000000002,237.3075,232.82,166.525,225.3225,234.6075,234.6075,234.0720383778022,2.2204616221978313,peak
2023-01-25,195.6175,206.0575,199.4275,132.175,122.0475,141.1775,141.1775,158.62680880728425,36.99069119271576,peak
2023-01-26,174.1175,189.055,186.0125,130.885,143.9825,149.5525,145.1,159.90765572748782,14.209844272512186,peak
2023-01-27,193.4875,193.635,193.895,141.2775,188.8425,193.4875,193.4875,193.60957027191364,-0.1220702719136284,peak
2023-01-28,163.1275,168.66,176.14,108.645,40.629999999999995,111.885,40.629999999999995,122.063033803004,41.064466196995994,peak
2023-01-29,134.4975,171.4775,164.85750000000002,93.97,32.8,92.135,32.8,106.36685898012195,28.130641019878055,peak
2023-01-30,96.39,206.295,187.425,94.3,28.355,91.95,28.355,112.45531394209051,-16.065313942090512,peak
2023-01-31,101.83500000000001,178.525,182.0775,96.6625,96.105,96.105,96.105,121.85883178427885,-20.02383178427884,peak
2023-02-01,104.8075,178.655,177.175,104.1375,104.1375,104.1375,104.1375,126.01653677273856,-21.209036772738557,peak
2023-02-02,168.89,175.03,183.5575,163.485,168.89,168.89,168.89,173.28378089151659,-4.393780891516599,peak
2023-02-03,109.4225,164.72,178.7375,109.4225,108.8,109.4225,108.8,130.10718988083565,-20.68468988083565,peak
2023-02-04,175.575,175.555,169.9175,129.3875,172.3825,175.5725,175.5725,173.8784941406834,1.696505859316602,peak
2023-02-05,163.95749999999998,166.025,164.3125,126.8025,132.7025,131.4875,132.7025,141.47518118899197,22.482318811008014,peak
2023-02-06,201.0075,201.0075,204.34,149.1575,199.775,201.0075,201.0075,202.00578019914633,-0.9982801991463361,peak
